"site_code" "author_crop" "author" "crop" "ant_percent" "apis_percent" "bee_percent" "other_hymenoptera_percent" "coleoptera_percent" "other_diptera_percent" "hemiptera_percent" "lepidoptera_percent" "other_percent" "syrphidae_percent" "nonbee_percent" "fruitset_sc" "bee_sc" "nonbee_sc" "apis_sc" "distance_sc"
"312" "joemorrow" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 0 15.0943396226415 0 3.77358490566038 60.377358490566 1.88679245283019 0 0 18.8679245283019 84.9056603773585 -1.70484813402292 -0.32903935623703 -0.528333830932081 -0.638016001942849 -0.392212422527416
"313" "lorry_massasso" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 0 0 6 38 34 0 0 0 22 100 1.07036375223495 -0.38753524179028 -0.490269433890864 -0.638016001942849 2.40930488123984
"314" "marcelo_avolio" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 52.8 14.4 1.6 1.6 14.4 0.8 0 0 14.4 32.8 0.0830391812489513 -0.255919499295468 -0.558785348565054 0.506251827628565 0.230346978309752
"315" "morris_cetnic" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 28.2051282051282 2.56410256410256 0 0 41.025641025641 0 0 0 28.2051282051282 69.2307692307692 -0.571576970670424 -0.380223256096124 -0.665365660280459 -0.44730469701428 -0.703492122946
"316" "remo_terr" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 28.023598820059 65.0442477876106 0.884955752212389 0.147492625368732 2.94985250737463 0 0 0 2.94985250737463 6.93215339233038 -0.520073143240756 2.83705044933262 -0.513108072115594 2.65608835591425 -0.0809327221088317
"317" "ross_patane" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 5.4726368159204 2.48756218905473 0 8.45771144278607 73.6318407960199 0.497512437810945 0 0 9.45273631840796 92.0398009950249 -1.08574280352694 -0.350975313319499 0.537469286221972 -0.44730469701428 -1.13928370353202
"318" "wilby" "Rader_Mangifera_indica" "Rader" "Mangifera_indica" 0 19.2307692307692 0 0 0 26.9230769230769 0 1.28205128205128 0 52.5641025641026 80.7692307692308 0.932062931590699 -0.38753524179028 -0.391302001583702 -0.37795513158571 -0.392212422527416
"319" "bri_pdu_1" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 99.3790236607076 0 0 0 0.620976339292417 0 0 0 0 0.620976339292417 -0.567189261953324 -0.547061881838385 -0.874835268023209 1.1997787074856 0.574796344461053
"320" "bri_pdu_10" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 27.2626028398341 67.214144738587 0 0 0 4.29299769012032 0 0 0 1.23025473145864 32.785855261413 -0.00182326510232158 -0.547061881838385 0.590633217970287 0.226454066300138 0.542528891169074
"321" "bri_pdu_11" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 8.1629088467205 20.2893929748599 40.6797479614539 0 1.09927419087621 8.62159161072917 0 2.19854838175241 0 18.9485360336079 39.0308590636862 0.367376388626153 3.83445669466626 3.31440250354543 -0.236232633974231 -2.02316861955799
"322" "bri_pdu_12" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 100 0 0 0 0 0 0 0 0 0 -0.550235504553835 -0.547061881838385 -0.905483468831562 -0.634555214467704 0.859500930201677
"323" "bri_pdu_13" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 93.0136622813327 0 0 0 0 0 0 0 6.98633771866727 6.98633771866727 -0.226201240917415 -0.547061881838385 -0.815965027138779 -0.766843864564417 0.842992386250176
"324" "bri_pdu_14" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 14.6731228338089 70.9946753852839 0 0 0 9.24820675829738 0 0 0.885694752981787 4.19830026962798 29.0053246147161 0.744467566596817 -0.547061881838385 0.30430789476104 0.170286524004647 0.400519206844101
"325" "bri_pdu_15" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 87.9907237944931 0 0 0 6.00463810275344 0 0 6.00463810275344 0 12.0092762055069 -1.31487727966252 -0.547061881838385 -0.697999990508592 -0.592908805848529 0.00296784135391123
"326" "bri_pdu_16" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 86.7628797576573 2.96986151208414 0 0 2.84849262794605 0 0 1.23289921521633 6.18586688709614 10.2672587302585 -0.0709602701170186 -0.320630574923018 -0.119703446490398 2.11891729683225 0.711939651619575
"327" "bri_pdu_17" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 67.6465771145442 8.01839023831168 0 0.658016600577777 6.9819899892295 0 0 0 16.6950260573369 24.3350326471441 0.773429801609113 -0.300229616783427 -0.153526696631582 -0.290962086789357 -0.230121484302104
"328" "bri_pdu_18" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 4.62327542047522 46.8465540155154 17.3020679139828 0 0 2.63523325991763 0 0 0 28.5928693901089 35.8513780705017 1.85369276423557 0.552884800442701 1.38235668241232 0.185305101333341 -1.17391207636555
"329" "bri_pdu_19" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 30.1205865368846 21.7690535135202 0 0 7.1728753106083 0 0 2.8821050571556 38.0553795818313 48.1103599495952 2.60982713205576 0.156127696646786 0.654491704903657 -0.880804221041043 -0.115166403841363
"330" "bri_pdu_2" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 94.151095536385 0 0 0 0 0 0 0 5.84890446361498 5.84890446361498 -0.259786780468049 -0.547061881838385 -0.644680686212854 0.825503641922413 0.859500930201677
"331" "bri_pdu_20" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 47.792837726601 33.393337334971 0 0 1.5484240312942 0 0 0 17.2654009071338 18.813824938428 1.18238657240232 0.0553920532237595 -0.564771554042049 -0.939673383362947 -0.0525655651422327
"332" "bri_pdu_21" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 13.9182713527052 72.4451877000096 6.42841079034687 0 0 5.21116548683036 0 0 0 1.99696467010795 21.1264015096435 -0.810556371563563 -0.286618095731954 -0.0463075224865202 0.162388964987522 0.597844772232663
"333" "bri_pdu_22" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 100 0 0 0 0 0 0 0 0 0 -0.972844284707763 -0.547061881838385 -0.905483468831562 -0.421467868855206 0.859500930201677
"334" "bri_pdu_23" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 56.3830747128975 35.7870848751939 0 0.904884496610115 0.674885997992269 0 0 0 6.25006991730623 7.82984041190861 -0.610561970823671 1.25688684093667 -0.509299427767295 0.112979910697069 -1.68825735850699
"335" "bri_pdu_3" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 100 0 0 0 0 0 0 0 0 0 0.128916744047353 -0.547061881838385 -0.905483468831562 2.75202144674381 0.859500930201677
"336" "bri_pdu_4" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 28.4470710426904 37.0870453862828 0 0 20.655841920063 0 1.05802564501202 1.49994749878515 11.2520685071666 34.4658835710268 0.152624658092243 1.14326829535955 0.671346725763765 -0.70876741677023 -2.27423652747457
"337" "bri_pdu_5" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 4.02540829317267 87.4323982028281 2.01270414658634 0 0 2.77197078416872 0 0 0 3.75751857324423 10.5548976505856 -0.754018614619782 -0.470093534576783 -0.500317978106349 0.379545999291336 0.490688527291353
"338" "bri_pdu_6" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 42.8478553797742 7.54817938822889 33.3666323375577 0 0 5.20685545130278 0 0 3.17391478464213 7.85656265849435 59.0851882742134 -0.0163153604825185 0.52243602447378 0.995561492366035 -1.26946452072603 -0.101740386282768
"339" "bri_pdu_7" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 15.5520544940523 17.0314631629629 0 0 20.3434943686507 1.90522602489747 6.14888188976851 2.82910390991402 36.1897761497542 67.4164823429848 0.840653948539004 -0.126199883512094 0.766762060042213 -1.19377458335466 -1.35783141695854
"340" "bri_pdu_8" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 91.2797407066235 0 0 0 6.40739195417457 0 0 0 2.31286733920194 8.72025929337651 -1.5477370564541 -0.547061881838385 -0.569098796975136 0.466886216905096 0.591616942636568
"341" "bri_pdu_9" "Brittain_Klein_Prunus_dulcis" "Brittain_Klein" "Prunus_dulcis" 0 75.9473550278142 0 0 0 2.12444924069045 0 0 0 21.9281957314954 24.0526449721858 -0.950268314778445 -0.547061881838385 -0.466905480887298 -0.664613276748864 0.823101553766926
"342" "run_bna_1" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 5.26315789473684 15.7894736842105 0 0 0 0 0 0 78.9473684210526 78.9473684210526 NA -1.08972473588517 0.806998618858729 -0.775198439585841 0.132990219454146
"343" "run_bna_10" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 0 100 0 0 0 0 0 0 0 0 NA -1.08972473588517 -1.03756965281837 -0.819975244760474 0.80629233965378
"344" "run_bna_11" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 73.3333333333333 16.6666666666667 0 0 0 0 0 0 10 10 NA -0.630893268144045 -0.668655998482947 0.165114469081461 0.00631873873016681
"345" "run_bna_12" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 88.3116883116883 5.19480519480519 0 0 0 0 0 0 6.49350649350649 6.49350649350649 NA -0.860309002014607 -0.422713562259334 2.2248475071146 0.0600661040616852
"346" "run_bna_13" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 74.7252747252747 8.79120879120879 0 0 0 0 0 0 16.4835164835165 16.4835164835165 NA 0.0573539334676404 0.806998618858729 2.2248475071146 -1.02310527889276
"347" "run_bna_14" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 54.5454545454545 31.8181818181818 0 0 0 0 0 0 13.6363636363636 13.6363636363636 NA 1.43384833669101 -0.299742344147528 0.254668079430727 -0.564457512612743
"348" "run_bna_15" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 27.7777777777778 38.8888888888889 0 0 0 0 0 0 33.3333333333333 33.3333333333333 NA -0.172061800402921 -0.299742344147528 -0.596091218887307 0.16749419069995
"349" "run_bna_16" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 16.1290322580645 41.9354838709677 0 0 0 0 0 0 41.9354838709677 41.9354838709677 NA 1.20443260282045 0.561056182635117 -0.596091218887307 -2.56466461278034
"350" "run_bna_2" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 10 50 0 0 0 0 0 0 40 40 NA -0.630893268144045 -0.545684780371141 -0.775198439585841 0.699642954716107
"351" "run_bna_3" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 16 64 0 0 0 0 0 0 20 20 NA 1.89267980443213 -0.422713562259334 -0.640868024061941 -0.998715461670189
"352" "run_bna_4" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 82.9268292682927 12.1951219512195 0 0 0 0 0 0 4.8780487804878 4.8780487804878 NA -0.630893268144045 -0.791627216594754 0.702436131177061 1.30432776279524
"353" "run_bna_5" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 53.3333333333333 20 0 0 0 0 0 0 26.6666666666667 26.6666666666667 NA 0.975016868949887 0.929969836970536 0.612882520827795 0.281183442300721
"354" "run_bna_6" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 60 20 0 0 0 0 0 0 20 20 NA -0.860309002014607 -0.545684780371141 -0.282653582664873 0.528874292714735
"355" "run_bna_7" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 11.1111111111111 77.7777777777778 0 0 0 0 0 0 11.1111111111111 11.1111111111111 NA -0.172061800402921 -0.91459843470656 -0.775198439585841 1.46219105563428
"356" "run_bna_8" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 27.7777777777778 27.7777777777778 0 0 0 0 0 0 44.4444444444444 44.4444444444444 NA -0.630893268144045 -0.0537999079239153 -0.596091218887307 0.411196601892742
"357" "run_bna_9" "Rundlof_Brassica_napus" "Rundlof" "Brassica_napus" 0 19.6428571428571 23.2142857142857 0 0 0 0 0 0 57.1428571428571 57.1428571428571 NA 1.20443260282045 2.89750932675944 -0.327430387839507 -0.709634836697487
"358" "how_bra_12" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 50.7550886408404 0.0656598818122127 0 2.16677609980302 3.34865397242285 0 1.0505581089954 0 42.6132632961261 49.1792514773473 NA -0.545280696492353 0.35294641224313 1.11041478100089 NA
"359" "how_bra_13" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 76.1904761904762 1.73160173160173 0 1.73160173160173 4.32900432900433 0 2.5974025974026 0.432900432900433 12.987012987013 22.0779220779221 NA -0.516504042685585 -1.29280679674668 -1.09422300752506 NA
"360" "how_bra_14" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 57.7464788732394 0.704225352112676 0 0.704225352112676 2.11267605633803 0 3.52112676056338 0 35.2112676056338 41.5492957746479 NA -0.545280696492353 -1.27394429578404 -1.44135190555092 NA
"361" "how_bra_15" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 12.2549019607843 22.0588235294118 0 3.99159663865546 25 1.40056022408964 4.41176470588235 0 30.8823529411765 65.6862745098039 NA 2.46667573528273 0.798572997485356 -1.09791586814235 NA
"362" "how_bra_16" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 12.0322817314747 19.1489361702128 0 3.59501100513573 29.3470286133529 2.86133528980191 2.71460014673514 0 30.3008070432869 68.8187820983126 NA 1.9486959667609 0.798572997485356 -1.13853733493261 NA
"363" "how_bra_17" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 43.0608886450905 2.74273176083379 0 0.109709270433352 12.7811300054855 0 0.164563905650027 0.109709270433352 41.0312671420735 54.1963795940757 NA -0.0752620176484709 0.916463628501818 1.15472910840845 NA
"364" "how_bra_18" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 37.0458891013384 2.34225621414914 0 0.191204588910134 12.2370936902486 0 0.239005736137667 0 47.9445506692161 60.6118546845124 NA -0.0848542355840603 1.576651162194 1.11780050223549 NA
"365" "how_bra_19" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 61.504907306434 0.654307524536532 0 0.872410032715376 12.2137404580153 0 0 0 24.7546346782988 37.8407851690294 NA -0.497319606814406 -0.594894261129222 0.338606911985947 NA
"366" "how_bra_20" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 30.546955624355 1.23839009287926 0 0 4.54076367389061 0 0.619195046439629 0 63.0546955624355 68.2146542827657 NA -0.439766299200869 0.145458901654158 -0.651079733449488 NA
"367" "how_bra_21" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 55.1587301587302 4.76190476190476 0 2.24867724867725 8.2010582010582 0 0.925925925925926 0 28.7037037037037 40.0793650793651 NA -0.209553068746723 -0.698638016423709 -0.204243598756624 NA
"368" "how_bra_22" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 34.7488038277512 0.0598086124401914 0 0 4.8444976076555 0 0.179425837320574 0.0598086124401914 60.1076555023923 65.1913875598086 NA -0.545280696492353 1.1569605157754 0.401385542479986 NA
"369" "how_bra_23" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 71.6577540106952 0.401069518716578 0 0.935828877005348 9.49197860962567 0 0.133689839572192 0 17.379679144385 27.9411764705882 NA -0.526096260621174 -0.920272402734657 0.235206814701648 NA
"370" "how_bra_24" "Howlett_Brassica_rapa" "Howlett" "Brassica_rapa" 0 80.0785083415113 1.27576054955839 0 0.392541707556428 7.0657507360157 0 0.785083415112856 0 10.4023552502453 18.6457311089303 NA -0.43017408126528 -0.965070842520912 1.26920778754464 NA
"371" "pis_han_2" "pisanty_mandelik_Helianthus_annuus" "pisanty_mandelik" "Helianthus_annuus" 0.857632933104631 92.967409948542 2.74442538593482 0 2.22984562607204 1.20068610634648 0 0 0 0 4.28816466552316 NA 0.707106781186547 0.707106781186548 0.707106781186547 0.707106781186548
"372" "pis_han_3" "pisanty_mandelik_Helianthus_annuus" "pisanty_mandelik" "Helianthus_annuus" 4.5045045045045 82.8828828828829 9.90990990990991 0 1.8018018018018 0.900900900900901 0 0 0 0 7.20720720720721 NA -0.707106781186547 -0.707106781186548 -0.707106781186547 -0.707106781186548
"373" "smi_cca_14" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 -0.752583955339522 -0.337341282045133 -0.534845285623706 0 -0.160719680530948
"374" "smi_cca_15" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 0.335960632154305 -0.556838009562499 -0.534845285623706 0 -0.160719680530948
"375" "smi_cca_16" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 0.410300262519736 -0.510060018452241 -0.534845285623706 0 -0.160719680530948
"376" "smi_cca_17" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 0.0757719258752925 -0.486671022897112 -0.534845285623706 0 -0.160719680530948
"377" "smi_cca_18" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 0.277550922581465 -0.492068483409834 -0.534845285623706 0 -0.160719680530948
"378" "smi_cca_19" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 -0.152556938818535 -0.35533281708754 -0.534845285623706 0 -0.160719680530948
"379" "smi_cca_20" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 0 0 0 0 0 0 0 0 0 0.322685698160477 -0.578427851613388 -0.534845285623706 0 -0.160719680530948
"380" "smi_cca_21" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 -2.34292104780002 -0.531649860503129 -0.534845285623706 0 -0.160719680530948
"381" "smi_cca_22" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 0.2748959357827 -0.148430164099858 -0.534845285623706 0 -0.160719680530948
"382" "smi_cca_23" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 -1.23313656591606 -0.565833777083703 -0.534845285623706 0 -0.160719680530948
"383" "smi_cca_24" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 0.540394615659243 1.17214850801282 -0.534845285623706 0 -0.160719680530948
"384" "smi_cca_25" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 98.7096774193548 0 0 0 0 1.29032258064516 0 0 1.29032258064516 -0.128662057629646 -0.303157365464559 0.653699793540085 0 -0.160719680530948
"385" "smi_cca_26" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 99.7298757428417 0.162074554294976 0 0 0 0.108049702863317 0 0 0.270124257158293 0.638629127213564 2.74280951721496 2.43651741228577 0 -0.160719680530948
"386" "smi_cca_27" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 NA -0.551440549049777 -0.534845285623706 0 4.12513846696098
"387" "smi_cca_27" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 1.13975788548054 -0.551440549049777 -0.534845285623706 0 -1.23218421740393
"388" "smi_cca_28" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 95.6989247311828 3.2258064516129 0 0 0 1.0752688172043 0 0 4.3010752688172 -0.757893928937053 -0.418303189735965 1.84224487270388 0 -0.160719680530948
"389" "smi_cca_29" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 99.7469955724225 0.253004427577483 0 0 0 0 0 0 0.253004427577483 1.75637856949381 2.25883722457421 1.84224487270388 0 -0.160719680530948
"390" "smi_cca_30" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 1.51211978400739 -0.565833777083703 -0.534845285623706 0 -0.160719680530948
"391" "smi_cca_31" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 99.6941896024465 0.305810397553517 0 0 0 0 0 0 0.305810397553517 -0.787098783723472 1.18114427553402 1.24797233312198 0 -0.160719680530948
"392" "smi_cca_32" "smitha_Coffea_canephora" "smitha" "Coffea_canephora" 0 0 100 0 0 0 0 0 0 0 0 -1.12959208076421 -0.402110808197798 -0.534845285623706 0 -0.160719680530948
